2020-09-08 13:13:47.473745
6210545581 6210545459 {'+': 321, '-': 296, ' ': 49, '?': 54} 0.03
6210545581 6210545467 {'+': 337, '-': 298, ' ': 47, '?': 95} 0.03
6210545581 6210545475 {'+': 406, '-': 288, ' ': 57, '?': 114} 0.11
6210545581 6210545564 {'+': 392, '-': 275, ' ': 70, '?': 139} 0.08
6210545581 6210546013 {'+': 284, '-': 268, ' ': 77, '?': 138} 0.1
6210545581 6210546412 {'+': 279, '-': 309, ' ': 36, '?': 117} 0.09
6210545581 6210546439 {'+': 255, '-': 295, ' ': 50, '?': 86} 0.07
6210545581 6210546447 {'+': 281, '-': 268, ' ': 77, '?': 114} 0.05
6210545581 6210546455 {'+': 333, '-': 317, ' ': 28, '?': 162} 0.18
6210545581 6210546650 {'+': 324, '-': 279, ' ': 66, '?': 111} 0.01
6210545581 6210546706 {'+': 286, '-': 271, ' ': 74, '?': 146} 0.15
6210545581 6210545483 {'+': 385, '-': 293, ' ': 52, '?': 81} 0.1
6210545581 6210545491 {'+': 319, '-': 269, ' ': 76, '?': 119} 0.12
6210545581 6210546668 {'+': 284, '-': 289, ' ': 56, '?': 114} 0.06
6210545581 6210546374 {'+': 306, '-': 275, ' ': 70, '?': 111} 0.12
6210545581 6210545432 {'+': 259, '-': 271, ' ': 74, '?': 164} 0.12
6210545581 6110545996 {'+': 315, '-': 270, ' ': 75, '?': 115} 0.02
6210545581 6210545424 {'+': 332, '-': 319, ' ': 26, '?': 86} 0.05
6210545581 6210545556 {'+': 305, '-': 293, ' ': 52, '?': 112} 0.1
6210545581 6210546404 {'+': 307, '-': 252, ' ': 93, '?': 94} 0.09
6210545581 6210546421 {'+': 364, '-': 276, ' ': 69, '?': 155} 0.15
6210545581 6210546692 {'+': 313, '-': 275, ' ': 70, '?': 117} 0.1
6210545581 6110545601 {'+': 278, '-': 296, ' ': 49, '?': 82} 0.03
6210545581 6210545416 {'+': 242, '-': 248, ' ': 97, '?': 111} 0.2
6210545581 6210545521 {'+': 274, '-': 299, ' ': 46, '?': 106} 0.01
6210545581 6210545530 {'+': 470, '-': 320, ' ': 25, '?': 53} 0.22
6210545581 6210545572 {'+': 287, '-': 269, ' ': 76, '?': 145} 0.16
6210545581 6210545963 {'+': 269, '-': 268, ' ': 77, '?': 168} 0.16
6210545581 6210546021 {'+': 295, '-': 297, ' ': 48, '?': 124} 0.14
6210545581 6210546391 {'+': 274, '-': 296, ' ': 49, '?': 99} 0.06
6210545581 6210546676 {'+': 369, '-': 263, ' ': 82, '?': 145} 0.13
6210545581 6010545749 {'+': 288, '-': 274, ' ': 71, '?': 124} 0.06
6110545481 6210545441 {'+': 326, '-': 284, ' ': 40, '?': 68} 0.03
6110545481 6210545611 {'+': 466, '-': 276, ' ': 48, '?': 74} 0.16
6110545481 6210545700 {'+': 380, '-': 273, ' ': 51, '?': 114} 0.09
6110545481 6210545955 {'+': 204, '-': 275, ' ': 49, '?': 81} 0.06
6110545481 6210545505 {'+': 338, '-': 294, ' ': 30, '?': 81} 0.06
6110545481 6210545548 {'+': 369, '-': 309, ' ': 15, '?': 36} 0.06
6110545481 6210546714 {'+': 346, '-': 279, ' ': 45, '?': 138} 0.07
6110545481 6210545602 {'+': 347, '-': 301, ' ': 23, '?': 49} 0.11
6110545481 6210546048 {'+': 256, '-': 269, ' ': 55, '?': 119} 0.07
6110545481 6210545513 {'+': 310, '-': 287, ' ': 37, '?': 83} 0.13
6110545481 6010546621 {'+': 271, '-': 268, ' ': 56, '?': 64} 0.09
6110545481 6210545459 {'+': 337, '-': 291, ' ': 33, '?': 60} 0.02
6110545481 6210545467 {'+': 358, '-': 298, ' ': 26, '?': 43} 0.06
6110545481 6210545475 {'+': 431, '-': 292, ' ': 32, '?': 35} 0.09
6110545481 6210545564 {'+': 419, '-': 281, ' ': 43, '?': 116} 0.06
6110545481 6210546013 {'+': 324, '-': 287, ' ': 37, '?': 87} 0.08
6110545481 6210546412 {'+': 310, '-': 319, ' ': 5, '?': 16} 0.1
6110545481 6210546439 {'+': 271, '-': 290, ' ': 34, '?': 55} 0.03
6110545481 6210546447 {'+': 303, '-': 269, ' ': 55, '?': 83} 0.06
6110545481 6210546455 {'+': 343, '-': 306, ' ': 18, '?': 87} 0.17
6110545481 6210546650 {'+': 338, '-': 272, ' ': 52, '?': 84} 0.03
6110545481 6210546706 {'+': 328, '-': 292, ' ': 32, '?': 96} 0.05
6110545481 6210545483 {'+': 410, '-': 297, ' ': 27, '?': 39} 0.07
6110545481 6210545491 {'+': 358, '-': 287, ' ': 37, '?': 68} 0.04
6110545481 6210546668 {'+': 281, '-': 265, ' ': 59, '?': 88} 0.03
6110545481 6210546374 {'+': 348, '-': 296, ' ': 28, '?': 43} 0.1
6110545481 6210545432 {'+': 284, '-': 275, ' ': 49, '?': 83} 0.09
6110545481 6110545996 {'+': 342, '-': 276, ' ': 48, '?': 95} 0.07
6110545481 6210545424 {'+': 326, '-': 292, ' ': 32, '?': 87} 0.05
6110545481 6210545556 {'+': 315, '-': 282, ' ': 42, '?': 82} 0.05
6110545481 6210546404 {'+': 358, '-': 282, ' ': 42, '?': 41} 0.05
6110545481 6210546421 {'+': 407, '-': 298, ' ': 26, '?': 70} 0.08
6110545481 6210546692 {'+': 342, '-': 283, ' ': 41, '?': 35} 0.08
6110545481 6110545601 {'+': 296, '-': 293, ' ': 31, '?': 63} 0.07
6110545481 6210545416 {'+': 286, '-': 271, ' ': 53, '?': 102} 0.1
6110545481 6210545521 {'+': 289, '-': 293, ' ': 31, '?': 62} 0.02
6110545481 6210545530 {'+': 471, '-': 300, ' ': 24, '?': 58} 0.1
6110545481 6210545572 {'+': 310, '-': 271, ' ': 53, '?': 115} 0.06
6110545481 6210545963 {'+': 312, '-': 290, ' ': 34, '?': 81} 0.12
6110545481 6210546021 {'+': 321, '-': 302, ' ': 22, '?': 53} 0.11
6110545481 6210546391 {'+': 300, '-': 301, ' ': 23, '?': 70} 0.05
6110545481 6210546676 {'+': 386, '-': 259, ' ': 65, '?': 115} 0.1
6110545481 6010545749 {'+': 324, '-': 289, ' ': 35, '?': 59} 0.07
6210545441 6210545611 {'+': 476, '-': 328, ' ': 38, '?': 93} 0.15
6210545441 6210545700 {'+': 370, '-': 305, ' ': 61, '?': 141} 0.02
6210545441 6210545955 {'+': 215, '-': 328, ' ': 38, '?': 69} 0.09
6210545441 6210545505 {'+': 334, '-': 332, ' ': 34, '?': 81} 0.03
6210545441 6210545548 {'+': 369, '-': 351, ' ': 15, '?': 20} 0.07
6210545441 6210546714 {'+': 356, '-': 331, ' ': 35, '?': 129} 0.09
6210545441 6210545602 {'+': 308, '-': 304, ' ': 62, '?': 65} 0.1
6210545441 6210546048 {'+': 248, '-': 303, ' ': 63, '?': 99} 0.15
6210545441 6210545513 {'+': 273, '-': 292, ' ': 74, '?': 122} 0.09
6210545441 6010546621 {'+': 263, '-': 302, ' ': 64, '?': 88} 0.04
6210545441 6210545459 {'+': 327, '-': 323, ' ': 43, '?': 56} 0.01
6210545441 6210545467 {'+': 352, '-': 334, ' ': 32, '?': 93} 0.02
6210545441 6210545475 {'+': 408, '-': 311, ' ': 55, '?': 139} 0.12
6210545441 6210545564 {'+': 405, '-': 309, ' ': 57, '?': 65} 0.04
6210545441 6210546013 {'+': 289, '-': 294, ' ': 72, '?': 122} 0.09
6210545441 6210546412 {'+': 261, '-': 312, ' ': 54, '?': 83} 0.05
6210545441 6210546439 {'+': 250, '-': 311, ' ': 55, '?': 124} 0.03
6210545441 6210546447 {'+': 307, '-': 315, ' ': 51, '?': 123} 0.05
6210545441 6210546455 {'+': 327, '-': 332, ' ': 34, '?': 68} 0.2
6210545441 6210546650 {'+': 347, '-': 323, ' ': 43, '?': 55} 0.04
6210545441 6210546706 {'+': 274, '-': 280, ' ': 86, '?': 93} 0.07
6210545441 6210545483 {'+': 388, '-': 317, ' ': 49, '?': 56} 0.06
6210545441 6210545491 {'+': 329, '-': 300, ' ': 66, '?': 115} 0.08
6210545441 6210546668 {'+': 304, '-': 330, ' ': 36, '?': 115} 0.04
6210545441 6210546374 {'+': 302, '-': 292, ' ': 74, '?': 93} 0.15
6210545441 6210545432 {'+': 241, '-': 274, ' ': 92, '?': 106} 0.1
6210545441 6110545996 {'+': 367, '-': 343, ' ': 23, '?': 41} 0.07
6210545441 6210545424 {'+': 340, '-': 348, ' ': 18, '?': 53} 0.04
6210545441 6210545556 {'+': 312, '-': 321, ' ': 45, '?': 75} 0.09
6210545441 6210546404 {'+': 319, '-': 285, ' ': 81, '?': 119} 0.08
6210545441 6210546421 {'+': 339, '-': 272, ' ': 94, '?': 171} 0.16
6210545441 6210546692 {'+': 319, '-': 302, ' ': 64, '?': 101} 0.11
6210545441 6110545601 {'+': 259, '-': 298, ' ': 68, '?': 50} 0.16
6210545441 6210545416 {'+': 263, '-': 290, ' ': 76, '?': 129} 0.06
6210545441 6210545521 {'+': 287, '-': 333, ' ': 33, '?': 103} 0.06
6210545441 6210545530 {'+': 475, '-': 346, ' ': 20, '?': 40} 0.11
6210545441 6210545572 {'+': 312, '-': 315, ' ': 51, '?': 126} 0.04
6210545441 6210545963 {'+': 268, '-': 288, ' ': 78, '?': 110} 0.09
6210545441 6210546021 {'+': 297, '-': 320, ' ': 46, '?': 103} 0.1
6210545441 6210546391 {'+': 264, '-': 307, ' ': 59, '?': 95} 0.08
6210545441 6210546676 {'+': 380, '-': 295, ' ': 71, '?': 157} 0.05
6210545441 6010545749 {'+': 296, '-': 303, ' ': 63, '?': 75} 0.11
6210545611 6210545700 {'+': 378, '-': 461, ' ': 53, '?': 127} 0.05
6210545611 6210545955 {'+': 199, '-': 460, ' ': 54, '?': 112} 0.06
6210545611 6210545505 {'+': 344, '-': 490, ' ': 24, '?': 58} 0.04
6210545611 6210545548 {'+': 369, '-': 499, ' ': 15, '?': 44} 0.06
6210545611 6210546714 {'+': 332, '-': 455, ' ': 59, '?': 169} 0.04
6210545611 6210545602 {'+': 340, '-': 484, ' ': 30, '?': 66} 0.05
6210545611 6210546048 {'+': 261, '-': 464, ' ': 50, '?': 134} 0.06
6210545611 6210545513 {'+': 296, '-': 463, ' ': 51, '?': 119} 0.07
6210545611 6010546621 {'+': 260, '-': 447, ' ': 67, '?': 161} 0.06
6210545611 6210545459 {'+': 329, '-': 473, ' ': 41, '?': 75} 0.02
6210545611 6210545467 {'+': 326, '-': 456, ' ': 58, '?': 138} 0.01
6210545611 6210545475 {'+': 371, '-': 422, ' ': 92, '?': 147} 0.07
6210545611 6210545564 {'+': 408, '-': 460, ' ': 54, '?': 83} 0.04
6210545611 6210546013 {'+': 306, '-': 459, ' ': 55, '?': 153} 0.08
6210545611 6210546412 {'+': 307, '-': 506, ' ': 8, '?': 45} 0.09
6210545611 6210546439 {'+': 273, '-': 482, ' ': 32, '?': 95} 0.02
6210545611 6210546447 {'+': 287, '-': 443, ' ': 71, '?': 158} 0.03
6210545611 6210546455 {'+': 345, '-': 498, ' ': 16, '?': 63} 0.13
6210545611 6210546650 {'+': 338, '-': 462, ' ': 52, '?': 95} 0.03
6210545611 6210546706 {'+': 296, '-': 450, ' ': 64, '?': 124} 0.05
6210545611 6210545483 {'+': 384, '-': 461, ' ': 53, '?': 61} 0.07
6210545611 6210545491 {'+': 326, '-': 445, ' ': 69, '?': 166} 0.03
6210545611 6210546668 {'+': 306, '-': 480, ' ': 34, '?': 86} 0.01
6210545611 6210546374 {'+': 326, '-': 464, ' ': 50, '?': 128} 0.06
6210545611 6210545432 {'+': 287, '-': 468, ' ': 46, '?': 147} 0.1
6210545611 6110545996 {'+': 308, '-': 432, ' ': 82, '?': 150} 0.05
6210545611 6210545424 {'+': 299, '-': 455, ' ': 59, '?': 112} 0.05
6210545611 6210545556 {'+': 329, '-': 486, ' ': 28, '?': 89} 0.08
6210545611 6210546404 {'+': 344, '-': 458, ' ': 56, '?': 123} 0.06
6210545611 6210546421 {'+': 378, '-': 459, ' ': 55, '?': 199} 0.09
6210545611 6210546692 {'+': 311, '-': 442, ' ': 72, '?': 108} 0.07
6210545611 6110545601 {'+': 291, '-': 478, ' ': 36, '?': 107} 0.2
6210545611 6210545416 {'+': 295, '-': 470, ' ': 44, '?': 118} 0.08
6210545611 6210545521 {'+': 284, '-': 478, ' ': 36, '?': 133} 0.02
6210545611 6210545530 {'+': 461, '-': 480, ' ': 34, '?': 19} 0.11
6210545611 6210545572 {'+': 301, '-': 452, ' ': 62, '?': 168} 0.03
6210545611 6210545963 {'+': 314, '-': 482, ' ': 32, '?': 102} 0.03
6210545611 6210546021 {'+': 290, '-': 461, ' ': 53, '?': 112} 0.05
6210545611 6210546391 {'+': 293, '-': 484, ' ': 30, '?': 69} 0.07
6210545611 6210546676 {'+': 382, '-': 445, ' ': 69, '?': 171} 0.07
6210545611 6010545749 {'+': 288, '-': 443, ' ': 71, '?': 99} 0.04
6210545700 6210545955 {'+': 199, '-': 377, ' ': 54, '?': 97} 0.07
6210545700 6210545505 {'+': 362, '-': 425, ' ': 6, '?': 11} 0.06
6210545700 6210545548 {'+': 364, '-': 411, ' ': 20, '?': 40} 0.05
6210545700 6210546714 {'+': 328, '-': 368, ' ': 63, '?': 180} 0.07
6210545700 6210545602 {'+': 326, '-': 387, ' ': 44, '?': 116} 0.07
6210545700 6210546048 {'+': 238, '-': 358, ' ': 73, '?': 93} 0.14
6210545700 6210545513 {'+': 291, '-': 375, ' ': 56, '?': 141} 0.03
6210545700 6010546621 {'+': 245, '-': 349, ' ': 82, '?': 103} 0.07
6210545700 6210545459 {'+': 316, '-': 377, ' ': 54, '?': 74} 0.01
6210545700 6210545467 {'+': 332, '-': 379, ' ': 52, '?': 117} 0.03
6210545700 6210545475 {'+': 363, '-': 331, ' ': 100, '?': 140} 0.11
6210545700 6210545564 {'+': 402, '-': 371, ' ': 60, '?': 101} 0.05
6210545700 6210546013 {'+': 286, '-': 356, ' ': 75, '?': 152} 0.09
6210545700 6210546412 {'+': 266, '-': 382, ' ': 49, '?': 131} 0.04
6210545700 6210546439 {'+': 239, '-': 365, ' ': 66, '?': 104} 0.03
6210545700 6210546447 {'+': 272, '-': 345, ' ': 86, '?': 136} 0.03
6210545700 6210546455 {'+': 319, '-': 389, ' ': 42, '?': 157} 0.21
6210545700 6210546650 {'+': 339, '-': 380, ' ': 51, '?': 114} 0.01
6210545700 6210546706 {'+': 293, '-': 364, ' ': 67, '?': 127} 0.01
6210545700 6210545483 {'+': 367, '-': 361, ' ': 70, '?': 73} 0.09
6210545700 6210545491 {'+': 334, '-': 370, ' ': 61, '?': 121} 0.06
6210545700 6210546668 {'+': 272, '-': 363, ' ': 68, '?': 136} 0.04
6210545700 6210546374 {'+': 305, '-': 360, ' ': 71, '?': 147} 0.1
6210545700 6210545432 {'+': 245, '-': 343, ' ': 88, '?': 127} 0.1
6210545700 6110545996 {'+': 323, '-': 364, ' ': 67, '?': 114} 0.02
6210545700 6210545424 {'+': 323, '-': 396, ' ': 35, '?': 91} 0.06
6210545700 6210545556 {'+': 304, '-': 378, ' ': 53, '?': 144} 0.1
6210545700 6210546404 {'+': 294, '-': 325, ' ': 106, '?': 129} 0.09
6210545700 6210546421 {'+': 334, '-': 332, ' ': 99, '?': 170} 0.15
6210545700 6210546692 {'+': 301, '-': 349, ' ': 82, '?': 114} 0.08
6210545700 6110545601 {'+': 279, '-': 383, ' ': 48, '?': 105} 0.03
6210545700 6210545416 {'+': 232, '-': 324, ' ': 107, '?': 84} 0.04
6210545700 6210545521 {'+': 262, '-': 373, ' ': 58, '?': 124} 0.01
6210545700 6210545530 {'+': 458, '-': 394, ' ': 37, '?': 73} 0.1
6210545700 6210545572 {'+': 298, '-': 366, ' ': 65, '?': 146} 0.08
6210545700 6210545963 {'+': 277, '-': 362, ' ': 69, '?': 124} 0.11
6210545700 6210546021 {'+': 279, '-': 367, ' ': 64, '?': 116} 0.09
6210545700 6210546391 {'+': 283, '-': 391, ' ': 40, '?': 133} 0.02
6210545700 6210546676 {'+': 345, '-': 325, ' ': 106, '?': 144} 0.01
6210545700 6010545749 {'+': 280, '-': 352, ' ': 79, '?': 117} 0.04
6210545955 6210545505 {'+': 349, '-': 234, ' ': 19, '?': 48} 0.07
6210545955 6210545548 {'+': 374, '-': 243, ' ': 10, '?': 32} 0.12
6210545955 6210546714 {'+': 363, '-': 225, ' ': 28, '?': 105} 0.07
6210545955 6210545602 {'+': 343, '-': 226, ' ': 27, '?': 80} 0.1
6210545955 6210546048 {'+': 250, '-': 192, ' ': 61, '?': 98} 0.06
6210545955 6210545513 {'+': 291, '-': 197, ' ': 56, '?': 103} 0.13
6210545955 6010546621 {'+': 276, '-': 202, ' ': 51, '?': 99} 0.05
6210545955 6210545459 {'+': 337, '-': 220, ' ': 33, '?': 55} 0.02
6210545955 6210545467 {'+': 340, '-': 209, ' ': 44, '?': 81} 0.03
6210545955 6210545475 {'+': 422, '-': 212, ' ': 41, '?': 88} 0.09
6210545955 6210545564 {'+': 409, '-': 200, ' ': 53, '?': 82} 0.13
6210545955 6210546013 {'+': 314, '-': 206, ' ': 47, '?': 92} 0.08
6210545955 6210546412 {'+': 285, '-': 223, ' ': 30, '?': 70} 0.12
6210545955 6210546439 {'+': 262, '-': 210, ' ': 43, '?': 83} 0.06
6210545955 6210546447 {'+': 288, '-': 183, ' ': 70, '?': 116} 0.04
6210545955 6210546455 {'+': 339, '-': 231, ' ': 22, '?': 55} 0.12
6210545955 6210546650 {'+': 362, '-': 225, ' ': 28, '?': 78} 0.03
6210545955 6210546706 {'+': 305, '-': 198, ' ': 55, '?': 127} 0.15
6210545955 6210545483 {'+': 382, '-': 198, ' ': 55, '?': 68} 0.09
6210545955 6210545491 {'+': 346, '-': 204, ' ': 49, '?': 101} 0.06
6210545955 6210546668 {'+': 276, '-': 189, ' ': 64, '?': 108} 0.04
6210545955 6210546374 {'+': 330, '-': 207, ' ': 46, '?': 95} 0.1
6210545955 6210545432 {'+': 270, '-': 190, ' ': 63, '?': 144} 0.21
6210545955 6110545996 {'+': 349, '-': 212, ' ': 41, '?': 101} 0.04
6210545955 6210545424 {'+': 333, '-': 228, ' ': 25, '?': 97} 0.05
6210545955 6210545556 {'+': 298, '-': 194, ' ': 59, '?': 82} 0.2
6210545955 6210546404 {'+': 319, '-': 172, ' ': 81, '?': 93} 0.06
6210545955 6210546421 {'+': 353, '-': 173, ' ': 80, '?': 139} 0.18
6210545955 6210546692 {'+': 306, '-': 176, ' ': 77, '?': 77} 0.17
6210545955 6110545601 {'+': 288, '-': 214, ' ': 39, '?': 73} 0.09
6210545955 6210545416 {'+': 296, '-': 210, ' ': 43, '?': 64} 0.12
6210545955 6210545521 {'+': 273, '-': 206, ' ': 47, '?': 97} 0.01
6210545955 6210545530 {'+': 475, '-': 233, ' ': 20, '?': 39} 0.17
6210545955 6210545572 {'+': 313, '-': 203, ' ': 50, '?': 140} 0.05
6210545955 6210545963 {'+': 274, '-': 181, ' ': 72, '?': 128} 0.09
6210545955 6210546021 {'+': 305, '-': 215, ' ': 38, '?': 139} 0.08
6210545955 6210546391 {'+': 287, '-': 217, ' ': 36, '?': 113} 0.06
6210545955 6210546676 {'+': 401, '-': 203, ' ': 50, '?': 123} 0.07
6210545955 6010545749 {'+': 309, '-': 203, ' ': 50, '?': 120} 0.1
6210545505 6210545548 {'+': 357, '-': 341, ' ': 27, '?': 51} 0.13
6210545505 6210546714 {'+': 374, '-': 351, ' ': 17, '?': 31} 0.07
6210545505 6210545602 {'+': 336, '-': 334, ' ': 34, '?': 90} 0.1
6210545505 6210546048 {'+': 291, '-': 348, ' ': 20, '?': 77} 0.05
6210545505 6210545513 {'+': 289, '-': 310, ' ': 58, '?': 119} 0.1
6210545505 6010546621 {'+': 308, '-': 349, ' ': 19, '?': 37} 0.07
6210545505 6210545459 {'+': 328, '-': 326, ' ': 42, '?': 50} 0.03
6210545505 6210545467 {'+': 363, '-': 347, ' ': 21, '?': 22} 0.03
6210545505 6210545475 {'+': 376, '-': 281, ' ': 87, '?': 126} 0.07
6210545505 6210545564 {'+': 447, '-': 353, ' ': 15, '?': 18} 0.06
6210545505 6210546013 {'+': 324, '-': 331, ' ': 37, '?': 160} 0.07
6210545505 6210546412 {'+': 309, '-': 362, ' ': 6, '?': 2} 0.02
6210545505 6210546439 {'+': 294, '-': 357, ' ': 11, '?': 3} 0.02
6210545505 6210546447 {'+': 353, '-': 363, ' ': 5, '?': 7} 0.03
6210545505 6210546455 {'+': 353, '-': 360, ' ': 8, '?': 5} 0.14
6210545505 6210546650 {'+': 366, '-': 344, ' ': 24, '?': 73} 0.01
6210545505 6210546706 {'+': 328, '-': 336, ' ': 32, '?': 44} 0.12
6210545505 6210545483 {'+': 428, '-': 359, ' ': 9, '?': 9} 0.08
6210545505 6210545491 {'+': 355, '-': 328, ' ': 40, '?': 53} 0.01
6210545505 6210546668 {'+': 326, '-': 354, ' ': 14, '?': 6} 0.02
6210545505 6210546374 {'+': 351, '-': 343, ' ': 25, '?': 108} 0.07
6210545505 6210545432 {'+': 296, '-': 331, ' ': 37, '?': 94} 0.06
6210545505 6110545996 {'+': 379, '-': 357, ' ': 11, '?': 22} 0.04
6210545505 6210545424 {'+': 349, '-': 359, ' ': 9, '?': 14} 0.01
6210545505 6210545556 {'+': 341, '-': 352, ' ': 16, '?': 17} 0.09
6210545505 6210546404 {'+': 378, '-': 346, ' ': 22, '?': 60} 0.05
6210545505 6210546421 {'+': 409, '-': 344, ' ': 24, '?': 77} 0.11
6210545505 6210546692 {'+': 347, '-': 332, ' ': 36, '?': 65} 0.06
6210545505 6110545601 {'+': 289, '-': 330, ' ': 38, '?': 115} 0.05
6210545505 6210545416 {'+': 324, '-': 353, ' ': 15, '?': 12} 0.04
6210545505 6210545521 {'+': 311, '-': 359, ' ': 9, '?': 7} 0.01
6210545505 6210545530 {'+': 468, '-': 341, ' ': 27, '?': 56} 0.23
6210545505 6210545572 {'+': 342, '-': 347, ' ': 21, '?': 26} 0.02
6210545505 6210545963 {'+': 325, '-': 347, ' ': 21, '?': 56} 0.02
6210545505 6210546021 {'+': 332, '-': 357, ' ': 11, '?': 30} 0.03
6210545505 6210546391 {'+': 315, '-': 360, ' ': 8, '?': 9} 0.02
6210545505 6210546676 {'+': 403, '-': 320, ' ': 48, '?': 124} 0.08
6210545505 6010545749 {'+': 324, '-': 333, ' ': 35, '?': 51} 0.07
6210545548 6210546714 {'+': 379, '-': 372, ' ': 12, '?': 36} 0.04
6210545548 6210545602 {'+': 361, '-': 375, ' ': 9, '?': 34} 0.06
6210545548 6210546048 {'+': 304, '-': 377, ' ': 7, '?': 26} 0.04
6210545548 6210545513 {'+': 324, '-': 361, ' ': 23, '?': 69} 0.05
6210545548 6010546621 {'+': 320, '-': 377, ' ': 7, '?': 15} 0.04
6210545548 6210545459 {'+': 349, '-': 363, ' ': 21, '?': 51} 0.01
6210545548 6210545467 {'+': 376, '-': 376, ' ': 8, '?': 21} 0.02
6210545548 6210545475 {'+': 451, '-': 372, ' ': 12, '?': 23} 0.04
6210545548 6210545564 {'+': 449, '-': 371, ' ': 13, '?': 35} 0.03
6210545548 6210546013 {'+': 342, '-': 365, ' ': 19, '?': 71} 0.04
6210545548 6210546412 {'+': 310, '-': 379, ' ': 5, '?': 3} 0.06
6210545548 6210546439 {'+': 288, '-': 367, ' ': 17, '?': 64} 0.04
6210545548 6210546447 {'+': 343, '-': 369, ' ': 15, '?': 36} 0.03
6210545548 6210546455 {'+': 352, '-': 375, ' ': 9, '?': 64} 0.09
6210545548 6210546650 {'+': 369, '-': 363, ' ': 21, '?': 49} 0.01
6210545548 6210546706 {'+': 354, '-': 378, ' ': 6, '?': 30} 0.03
6210545548 6210545483 {'+': 423, '-': 370, ' ': 14, '?': 33} 0.05
6210545548 6210545491 {'+': 363, '-': 352, ' ': 32, '?': 70} 0.04
6210545548 6210546668 {'+': 330, '-': 374, ' ': 10, '?': 13} 0.04
6210545548 6210546374 {'+': 351, '-': 359, ' ': 25, '?': 75} 0.07
6210545548 6210545432 {'+': 325, '-': 376, ' ': 8, '?': 26} 0.08
6210545548 6110545996 {'+': 376, '-': 370, ' ': 14, '?': 44} 0.03
6210545548 6210545424 {'+': 338, '-': 364, ' ': 20, '?': 85} 0.02
6210545548 6210545556 {'+': 340, '-': 367, ' ': 17, '?': 74} 0.06
6210545548 6210546404 {'+': 394, '-': 378, ' ': 6, '?': 20} 0.04
6210545548 6210546421 {'+': 411, '-': 362, ' ': 22, '?': 38} 0.06
6210545548 6210546692 {'+': 374, '-': 375, ' ': 9, '?': 17} 0.02
6210545548 6110545601 {'+': 316, '-': 373, ' ': 11, '?': 29} 0.04
6210545548 6210545416 {'+': 329, '-': 374, ' ': 10, '?': 16} 0.06
6210545548 6210545521 {'+': 313, '-': 377, ' ': 7, '?': 23} 0.01
6210545548 6210545530 {'+': 483, '-': 372, ' ': 12, '?': 19} 0.18
6210545548 6210545572 {'+': 359, '-': 380, ' ': 4, '?': 2} 0.02
6210545548 6210545963 {'+': 338, '-': 376, ' ': 8, '?': 12} 0.04
6210545548 6210546021 {'+': 337, '-': 378, ' ': 6, '?': 25} 0.05
6210545548 6210546391 {'+': 310, '-': 371, ' ': 13, '?': 16} 0.02
6210545548 6210546676 {'+': 437, '-': 370, ' ': 14, '?': 52} 0.04
6210545548 6010545749 {'+': 334, '-': 359, ' ': 25, '?': 90} 0.03
6210546714 6210545602 {'+': 340, '-': 361, ' ': 30, '?': 125} 0.17
6210546714 6210546048 {'+': 275, '-': 355, ' ': 36, '?': 121} 0.15
6210546714 6210545513 {'+': 303, '-': 347, ' ': 44, '?': 147} 0.11
6210546714 6010546621 {'+': 277, '-': 341, ' ': 50, '?': 175} 0.07
6210546714 6210545459 {'+': 333, '-': 354, ' ': 37, '?': 88} 0.04
6210546714 6210545467 {'+': 349, '-': 356, ' ': 35, '?': 74} 0.03
6210546714 6210545475 {'+': 387, '-': 315, ' ': 76, '?': 126} 0.12
6210546714 6210545564 {'+': 425, '-': 354, ' ': 37, '?': 38} 0.08
6210546714 6210546013 {'+': 319, '-': 349, ' ': 42, '?': 118} 0.11
6210546714 6210546412 {'+': 299, '-': 375, ' ': 16, '?': 65} 0.08
6210546714 6210546439 {'+': 256, '-': 342, ' ': 49, '?': 157} 0.05
6210546714 6210546447 {'+': 323, '-': 356, ' ': 35, '?': 85} 0.04
6210546714 6210546455 {'+': 342, '-': 372, ' ': 19, '?': 191} 0.15
6210546714 6210546650 {'+': 365, '-': 366, ' ': 25, '?': 118} 0.01
6210546714 6210546706 {'+': 323, '-': 354, ' ': 37, '?': 145} 0.13
6210546714 6210545483 {'+': 397, '-': 351, ' ': 40, '?': 75} 0.07
6210546714 6210545491 {'+': 331, '-': 327, ' ': 64, '?': 137} 0.08
6210546714 6210546668 {'+': 295, '-': 346, ' ': 45, '?': 125} 0.07
6210546714 6210546374 {'+': 341, '-': 356, ' ': 35, '?': 155} 0.13
6210546714 6210545432 {'+': 288, '-': 346, ' ': 45, '?': 147} 0.12
6210546714 6110545996 {'+': 341, '-': 342, ' ': 49, '?': 159} 0.07
6210546714 6210545424 {'+': 318, '-': 351, ' ': 40, '?': 85} 0.05
6210546714 6210545556 {'+': 321, '-': 355, ' ': 36, '?': 156} 0.08
6210546714 6210546404 {'+': 347, '-': 338, ' ': 53, '?': 140} 0.1
6210546714 6210546421 {'+': 372, '-': 330, ' ': 61, '?': 185} 0.18
6210546714 6210546692 {'+': 316, '-': 324, ' ': 67, '?': 130} 0.07
6210546714 6110545601 {'+': 299, '-': 363, ' ': 28, '?': 118} 0.1
6210546714 6210545416 {'+': 291, '-': 343, ' ': 48, '?': 106} 0.13
6210546714 6210545521 {'+': 296, '-': 367, ' ': 24, '?': 121} 0.11
